3229	000063	419103
3230	000062	72132
3231	000061	169697
3232	000060	237980
3233	000059	159945
3234	000058	123566
3235	000056	117535
3236	000055	118365
3237	000050	140110
3238	000049	20525
3239	000048	39077
3240	000046	519621
3241	000045	50653
3242	000043	66697
3243	000042	66484
3244	000040	133718
3245	000039	298060
3246	000038	0
3247	000037	60277
3248	000036	114149
3249	000035	0
3250	000034	0
3251	000032	42226
3252	000031	0
3253	000030	129326
3254	000029	0
3255	000028	42813
3256	000027	396450
3257	000026	43875
3258	000025	29729
3259	000023	13876
3260	000022	64477
3261	000021	147126
3262	000020	28317
3263	000019	0
3264	000018	169825
3265	000017	55135
3266	000016	240795
3267	000014	20171
3268	000012	238664
3269	000011	59598
3270	000010	81986
3271	000009	214935
3272	000008	281901
3273	000007	34645
3274	000006	0
3275	000005	105854
3276	000004	8398
3277	000002	1103916
3278	000001	1717042
3279	900951	27500
3280	900930	38223
3281	900921	101653
3282	601918	259055
3283	601558	603060
3284	601519	198770
3285	601268	0
3286	601106	653800
3287	601005	443603
3288	600877	68729
3289	600866	64540
3290	600860	42200
3291	600847	15329
3292	600844	101653
3293	600817	16092
3294	600815	95897
3295	600806	53109
3296	600793	10530
3297	600767	34102
3298	600760	34495
3299	600747	146433
3300	600733	19759
3301	600732	44639
3302	600725	123247
3303	600721	40039
3304	600710	130675
3305	600701	103474
3306	600696	34057
3307	600680	38223
3308	600675	186706
3309	600656	0
3310	600654	128303
3311	600636	44695
3312	600608	32887
3313	600603	87888
3314	600581	76645
3315	600556	39480
3316	600546	198246
3317	600540	47093
3318	600539	23000
3319	600520	15843
3320	600432	160373
3321	600425	137880
3322	600423	39935
3323	600403	239082
3324	600401	472494
3325	600390	374839
3326	600381	63076
3327	600375	55575
3328	600346	282569
3329	600339	558315
3330	600319	31560
3331	600306	17814
3332	600301	23515
3333	600275	50884
3334	600265	12980
3335	600247	33645
3336	600234	20245
3337	600230	29419
3338	600228	24132
3339	600225	93550
3340	600212	51170
3341	600179	106213
3342	600149	38016
3343	600145	149111
3344	600121	101535
3345	600112	50921
3346	600091	43742
